Date,ABIRLANUVO,ACC,ADANIENT,ADANIPORTS,AMBUJACEM,APOLLOHOSP,ASHOKLEY,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJAJHLDNG,BANKBARODA,BANKINDIA,BHARATFORG,BHARTIARTL,BHEL,BOSCHLTD,BPCL,CAIRN,CANBK,CIPLA,COALINDIA,COLPAL,CONCOR,CROMPGREAV,CUMMINSIND,DABUR,DIVISLAB,DLF,DRREDDY,EXIDEIND,FEDERALBNK,GAIL,GLAXO,GLENMARK,GODREJCP,GRASIM,GSKCONS,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,ICICIBANK,IDBI,IDEA,IDFC,INDHOTEL,INDUSINDBK,INFY,ITC,JINDALSTEL,JPASSOCIAT,JSWSTEEL,KOTAKBANK,LICHSGFIN,LT,LUPIN,M&M,MARUTI,MCDOWELL-N,MPHASIS,NMDC,NTPC,OFSS,ONGC,PETRONET,PFC,PNB,POWERGRID,RANBAXY,RCOM,RECLTD,RELCAPITAL,RELIANCE,RELINFRA,RPOWER,SAIL,SBIN,SESAGOA,SIEMENS,SRTRANSFIN,SUNPHARMA,TATACHEM,TATAGLOBAL,TATAMOTORS,TATAPOWER,TATASTEEL,TCS,TECHM,TITAN,UBL,ULTRACEMCO,UNIONBANK,UNIPHOS,YESBANK,ZEEL,M&MFIN,OIL,WIPRO,SSLT,UPL,INFRATEL,INGVYSYABK,AUROPHARMA,MOTHERSUMI,EICHERMOT,IBULHSGFIN,BRITANNIA,MRF,VEDL,MARICO,SUNDARMFIN,IOC,ABB,BAJFINANCE,BEL,CADILAHC,CASTROLIND,EMAMILTD,HINDZINC,NHPC,PGHH,PIDILITIND,SHREECEM,TATAMTRDVR,TORNTPHARM,INDIGO,PEL,HAVELLS,ICICIPRULI,SUNTV,DMART,ABCAPITAL,GICRE,L&TFH,SBILIFE,BANDHANBNK,BIOCON,HDFCLIFE,ICICIGI,NIACL,HDFCAMC,PAGEIND,BERGEPAINT,NESTLEIND,ADANITRANS,ABBOTINDIA,IGL,NAUKRI,MUTHOOTFIN,SBICARD,ADANIGREEN,ALKEM,LTI,TATACONSUM,INDUSTOWER,JUBLFOOD
2015-03-31,,0.1892080014353243,0.6800638404644261,0.6174490093936994,0.2958996481332428,0.35661922545216934,,0.39779401966719036,0.6738861750829755,0.053111151693083725,0.5921907694004565,0.32721243897312025,0.23949249030939831,0.03059928995057312,1.0916124740806967,0.12044561981936579,0.3323099478054687,0.8975987315960137,0.5056005723436555,,0.44396368000867653,0.5640916444961045,0.3139571823240232,0.35218151678680854,0.48025962101494946,,0.41904012257666257,0.40033382565949605,0.2318435393652133,-0.11335747186792818,0.25253315722211017,0.4117920108235246,0.41082564626113144,0.09203038522937516,0.20573005924231913,0.3249710272702972,0.29427630740415445,0.2678637265339392,0.31508601602006353,0.39304554391997376,,0.35029862859436234,0.19727065574646901,0.0963082886700943,0.7093299739522055,0.40189521631080793,0.32905706162696596,,0.12099351388764461,0.3757468655854237,,0.5503933610201015,0.34368513612255447,0.12752955917964406,-0.4062056414062155,,-0.017117654159671283,0.5390033293750113,0.7423098635755648,0.333820697029231,0.6243978509084049,0.26714852155348207,0.607571576177468,,,0.07552724701617922,0.29662717363026003,0.1851264711941427,0.03404928726596719,0.3037887533803749,0.41942181503288745,0.1104222766456853,0.41283925214482364,,-0.6134028091045756,0.40578630895322665,0.3065172170978595,-0.07518689900924255,,-0.0980740234778165,0.008099903577144517,0.4529155981665453,,0.5483129883567657,0.4196748459123652,0.42648323159659013,0.49608778824356486,,0.3708114102067703,0.036981484560505,-0.09630983017557179,0.2506479033046028,0.4663290844076324,0.5116807423316903,0.20347084506552446,0.36085995998815273,0.24952144759809228,,0.6988611626451878,0.2585110349461561,-0.011331215629577854,0.03879586072124677,0.2037998940468402,,0.8344793775930317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-30,,0.21160865127725112,0.40805098684709534,0.49704379793814213,0.2642098373102117,0.4312395758731979,,0.48425116741238794,0.6234683451951203,0.07469280936282487,0.5323811693780867,0.23296912792168867,0.01252288719567729,-0.17861280497835702,1.1474199901704416,0.19043624130945683,0.27454979349210107,0.8858140829421318,0.602502682771541,,0.26262002786202154,0.5881914092819306,0.27175067403080266,0.3486545970240228,0.5078722820957824,,0.49403167672769055,0.4040702883415732,0.27018122483849755,,0.26083053432095704,0.40861684077107957,0.39371513647607354,0.0603930902919763,0.3285720137927303,0.2662254985054832,0.2711375435232907,0.33341409649189674,0.4303235566584438,0.35079514682301066,,0.35756906774831293,0.21819756685597538,-0.03428294430783363,0.7412035847255658,0.45134266496231656,0.2696652274873523,,0.31432838959631176,0.43548357367799057,,0.6229176321693961,0.3541072734611155,-0.0267285102912315,,,-0.1691959729490699,0.49330200488504183,0.5131497878011766,0.2939208574068891,0.7105542180752513,0.10093576581345055,0.6580677226940044,,,-0.10514180542927325,0.25065487440837136,0.21358858612477585,-0.031356391756154,0.17998711873114334,0.42445095438149644,-0.08161826458148135,0.3312803776016192,,-0.7259369784604548,0.3671150508065596,0.19710782012919947,-0.1157475272855527,,-0.1918627998581871,0.02288428914319905,0.2563344214830645,,0.7056907931085548,0.42539662427885244,0.48296689237135015,0.47127658596572214,,0.2868702687422935,-0.0008413947562643749,-0.21484980194624703,0.1831434535169987,0.327514859015038,0.43610903101053633,0.2376753687354858,0.3541074965264292,0.040417170271526144,,0.6299569965068401,0.2704393391757282,0.03950833533217592,-0.026194496541921436,0.2032663538815398,,0.5123683616874197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-29,,0.09195658121829077,0.36301712646185424,0.3372850625785964,0.07457564631925931,0.23072122702387612,,0.41731187799835073,0.44613946034253765,0.02392300346320727,0.5230910047389993,0.13571096908409974,0.014634748301083264,-0.35609764300036334,0.9228342053342817,0.11115906320153941,-0.008353293156858274,0.5996073031498114,0.406631985544771,,-0.08200820100062195,0.5076756164709656,0.031644653805184,0.37335135398365815,0.39299616153183714,,0.3239890929636262,0.3012481403990682,0.31472468458870473,,0.30341225352992135,0.21295641381238936,0.13740484979877118,-0.033751436353653436,0.26810543612649507,0.48066729443482037,0.30284105020190216,0.12926858605171201,0.3696087369204179,0.23676620296857287,,0.229406912932052,0.028859218563231082,-0.13452455955050896,0.48352794982953057,0.3631690057010584,0.18664465899712343,,0.24106255795731216,0.317866887562872,,0.440168984494659,0.2864746500839196,-0.04045812012523414,,,-0.2532904653419692,0.42907011347411783,0.30246427852258406,0.06364539038892433,0.6413735276560305,-0.07566205699886133,0.4990602279623504,0.16695450166625833,,-0.23286347923926884,-0.047814422526498326,0.2889305415941532,-0.19021491686467262,0.12756913817279003,-0.06548672895961437,-0.1668662032332891,0.16758786411218046,,-0.8140475052319315,0.004399171394463875,-0.25198806287758296,-0.21078695867026923,,-0.5132938582640543,-0.20740589531020742,0.059275984660532695,,0.45664461849246196,0.03259947197182913,0.4318788182471036,0.36795709665399345,,0.21750768501778373,-0.3023220848012899,-0.2563241210707936,0.16926637907780615,0.2657695036659437,0.21748349978415865,0.2126487837402576,0.11851791281569608,-0.354061629056924,,0.38816367326319634,0.16384323797435055,-0.11545498079184353,-0.1976335398737352,0.07975314200281715,,0.4980458033482782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,0.051072135740163165,,0.29130493729771834,0.08301159627075048,0.20304259325531931,,0.2841047730248647,0.42225203469974587,0.021464972027591293,0.4926737970909818,0.06824564821635055,-0.07514852377981825,-0.42471737189435393,0.6827235627368777,0.24274337846019747,0.014309031573772404,0.5572529785911995,0.3723756018720835,,-0.2878319499475476,0.39999633497202675,0.06958504783827364,0.29705308541815223,0.4379544918844655,,0.36904347005471416,0.36970849710447923,0.23442711616605177,,0.30487908625185256,0.07191371747503963,0.09722581859688771,-0.16096466026390527,0.2549632329174647,0.43231715003851984,0.24746689117088913,0.06741279894419745,0.3314346319694355,0.3187377931446425,,0.24587631937412835,0.059445070065111814,-0.23335570383740661,0.5219488486097293,0.3343600681915582,0.11201953195346724,,0.270684687287045,,,0.42440874984957583,0.22512753608551497,0.0062869046951507385,,,-0.29124495181534366,0.4606776506650103,0.2485555879649439,-0.018543409625534704,0.5619200408891311,0.09268771338123169,0.44383704357170795,0.41722765895558206,,-0.297596776609838,-0.11660023596607819,0.27847553911990397,-0.22505018418425374,0.04430094366845723,-0.09025153996936397,-0.2558096190351585,0.0461903475044297,,-0.7654165549423764,-0.16273144190907576,-0.4890389656041588,-0.1349801427176399,,-0.7179090272262411,-0.3415859097124532,0.04738899479928544,,0.36538550016755317,-0.08993500600286397,0.3412983913435518,0.25547046818601804,,0.12534710647066732,-0.3567620004286155,-0.45519121136367924,0.09295669935870374,0.03925036665100227,0.07562100483963817,0.31228680816507176,0.14161199096818816,-0.32857328400613495,,0.49936182731851964,0.10525618919059497,-0.0344493586238267,-0.21254321663291526,0.04532822627498699,,0.49360284446111163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-31,,0.0459136781670817,,0.1701426671944088,0.10782852030617551,0.26679982222422477,,0.1919990080239524,0.3556916028331666,0.20253672039861945,0.48400369511222807,0.11938592939197123,-0.16769328678702114,-0.47095126258632536,0.39068481098245783,0.1280928520026621,0.09107575390090725,0.4886561104138938,0.4404553420161752,,-0.328855233506114,0.3032344838597436,0.1898221927427781,0.27733156490195926,0.25943219557170233,,0.3654619763863115,0.30956592169499736,0.24188997115669852,,0.23688426912258226,-0.09439262052324188,0.22413235014092253,-0.09207917204071096,0.2938839519716243,0.4107095311714646,0.39190059089644225,0.07639048683908785,0.25323746181266715,0.18841686415122436,,0.24651356159374518,-0.006024775573996438,-0.5323451557810419,0.6407907780700812,0.3077518891875021,0.06272066446835116,,0.11848874095533697,,,0.4445484712292308,0.17904007674677982,-0.10221350999011887,,,-0.302490079866486,0.37437884157622314,0.4441139908009482,0.18040420522694395,0.4674885149739277,0.06499868439853243,0.47058805558803357,0.36126354011195594,,-0.3105398426314292,-0.03451810117808932,0.26200494100290067,-0.21644228841067106,0.03400283307865727,-0.018198399384950013,-0.2960972736761464,0.05846664155659038,,-0.7768991384677543,-0.07604629863786419,-0.45750199994423607,0.005221397465627206,,-0.7238850889586314,-0.33378107830294074,0.08688725428079867,,0.4373900272177235,-0.04879316305742122,0.10227883793213928,0.2191660479319394,,-0.017940115669124616,-0.2763229857479348,-0.5970817146921019,0.0019287666688728592,-0.11801566658255282,0.0714234195682875,0.2826778275094448,0.2123077563056274,-0.21740873478178985,,0.45471204127388387,0.23551933512535375,0.1752117817129603,-0.21305631097814862,0.012745495563397763,,0.4998652218491839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-31,,-0.05372930238338535,,0.14207060441215583,0.11869819588295225,0.15199014418580387,,0.35502048815435755,0.37520134494784796,0.13120639240451992,0.5619256248200232,0.12172626504011644,0.04082442257241997,-0.5044088203423422,0.3781980318836438,0.12443116876654016,0.1534274519580539,0.5102796930068646,0.3133384003629217,,-0.27794094453709023,0.3213135953399284,0.26326490913404166,0.2719689905963541,0.2226704958403314,,0.38433776092573974,0.24022073137033806,0.22603451533858887,,0.32942122031538124,-0.10321960981531869,0.13059650453415858,-0.22249540639525844,0.3657260665726565,0.34464853110083815,0.3377424128942581,0.08971936391439274,0.1746869322717481,0.2150717900555027,,0.28346970805295446,0.040654183430397145,-0.4745423009934381,0.6992963714811362,0.2349335438234435,-0.01214834371283269,,0.07077667795951621,,,0.5128219890605628,0.20265475230124955,-0.06625628049521265,,,-0.38985482644882896,0.29371207254166104,0.5004298199770038,0.15993593872496417,0.2815928243172936,-0.022113234190754245,0.44183418248673184,0.4352028119908459,,-0.4602022943258138,-0.012029550559270245,0.24573364510675133,-0.43892586837102504,0.05922999186268224,0.01299637397296881,-0.20282208277410593,0.10883974104603722,,-0.49797748128814173,0.04004917892652494,-0.2852045268653404,0.014699835948804656,,-0.5584427889497944,-0.3425238202800295,0.10553605602841973,,0.6120191720714053,-0.0031543543609928305,-0.03741965736398977,0.267242264050451,,-0.3025727164446942,-0.2179199792329609,-0.7026393015258402,0.010808814814505031,-0.09536510492602387,-0.10926069689317162,0.40232180636289094,0.21101946822617423,-0.1272065027461592,,0.3812746992839523,0.38277015572212536,-0.07083730981428826,-0.3313790561126545,0.02902754488220037,,0.5370530339457414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,-0.028006049246719882,,0.25054597064921214,-0.030888789625843367,0.18321607157293562,,0.3042829753101644,0.3038981063752132,-0.03224853858586116,0.4723037745775784,0.1509452092736427,0.04612618780953882,-0.46237282105757516,0.3563768002780773,-0.12875617337696224,0.12404360765777085,0.43892237309434134,0.32420057038045075,,-0.16920769480370254,0.08742235299295353,0.12454397590354906,0.12320241512288468,0.060025033079139124,,0.5023007362642048,0.209026242126389,0.2824830579379475,,0.2922462266288589,-0.09449154852779774,-0.009186408319050255,-0.40665887888207564,0.20219117163885494,0.469934384343148,0.30349946240276326,-0.029123117139859604,0.09003200420369241,0.14251803648526573,,0.17078887515037952,-0.15815769709964078,-0.6720008013145115,0.5593046887723356,0.1619761839922528,-0.0141591008749049,,-0.06369599236351185,,,0.32665821606859696,0.17807963826815457,-0.10994785442468633,,,-0.21559668129223886,0.25265651895890057,0.3178200438283438,0.09457730794211536,0.331008894721586,-0.09912394139216484,0.31387016387229544,0.3195427660581278,,-0.44429276252014227,-0.13046826011290155,0.1868352426299108,-0.5074094912644418,-0.057753136833787876,-0.017409592272131402,-0.1780735849217599,-0.03014551374384409,,-0.4941307199309252,0.037044418727980845,-0.37008224035608966,-0.0882211045972378,,-0.628430928467967,-0.30794590876396327,0.02384777692674292,,0.4312701651890499,-0.12581458281736815,0.04749777705999013,0.005950448313207476,,-0.37884328558086355,-0.2986971513062284,-0.682336831533794,-0.04970906705297589,-0.17762522810052905,-0.18210990769707577,0.1824969920609663,0.09651224702082715,-0.020671199114111853,,0.22035441189085672,0.20919616885066272,-0.07078498314708771,-0.28226987685651406,-0.021870179407786478,,0.4001399477603795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-30,,-0.0879451245298834,,0.04883852583686333,-0.10090457096884524,0.26084641596157765,,0.25332113431317244,0.12846897353341605,-0.10196030450308421,0.4827122574545094,0.14664249566862422,0.008001440887376778,-0.7165253663497233,0.11669061581830638,-0.16062820275114847,-0.21718768935380856,0.2665339515108779,0.18612756540639602,,-0.32822132774417945,-0.04403770271999916,-0.06933193076894452,0.13718533831659435,0.10274499607427504,,0.41303938099882526,0.20037989964072622,0.18314778148520441,,0.2782579273353731,-0.007850959857989202,-0.08958306209827391,-0.5485217159296307,0.22952760161426783,0.3812116871385209,0.23443152937244097,0.009619016168909419,0.09848781014288688,0.21389375029387267,,0.16630482187151246,-0.2354424059453981,-0.8245521604487361,0.40840404457413526,0.1089517074699676,-0.16807196437938027,,-0.08080652620919342,,,0.2733052413547745,0.15241752234627387,-0.05742243041080525,,,-0.33792891893888977,0.14836703256822395,0.2717324215744049,-0.11117504147263764,0.3998647871794207,-0.023638781199187345,0.34531846208719497,,,-0.5457614351402579,-0.1726808473219431,0.19911133121007715,-0.5393024004092463,-0.0957926644372691,-0.1737474291375916,-0.3094601993308242,-0.08167338965642436,,-0.44755383873213306,-0.062026609347053445,-0.20325068605402458,-0.13715101534373675,,,-0.4535715679617828,-0.11822061147214658,,0.424266974362231,-0.02030536956514882,0.026842614312134118,-0.058851889964362844,,-0.5740804965853158,-0.3508038956392251,-0.8060473033291118,0.0057780563573902625,-0.10978209334781147,-0.20692065727765285,0.23423565290779144,0.05080168059784021,,,0.07428623332069308,0.13738394469286144,-0.19592508965919936,-0.3631651174100663,0.07974001207750274,,0.2832797937703862,,,0.4659791135878121,-0.19051018136014897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-30,,-0.047775996422954964,,0.02362341382325656,-0.10516733236342396,0.1228529167328491,,0.11759101486754803,-0.0041173026866213975,-0.015176156901036941,0.5377296750737474,0.17043438715500636,-0.28286817241914386,-0.7607677722990822,-0.10921726024733737,-0.08550997610736176,-0.3506877891822345,0.0814908272966409,0.18059093092483092,,-0.3633173404874323,0.08628261571659405,-0.0502463244133644,0.034512213311531065,-0.007843084776046286,,0.22877299000346438,0.11583769329325339,0.29946909515678954,,0.1766346114930222,-0.10039317984322638,-0.32046631136317794,-0.44849669188564256,0.13904711451155027,0.19243137488539874,0.2841668058583931,0.04986158471351632,0.06921978299539688,0.0674129337899754,,0.1462297653578778,-0.18705824386160724,-0.7143065805052127,0.28374060883281127,0.037143278633526476,-0.2193761687003967,,-0.12126072381794299,,,0.19906968222085492,0.0650892722522797,-0.061921847548055624,,,-0.2642577341286987,0.13496452977256232,0.1370293045582454,-0.13998869843040182,0.26858130657887574,-0.10254783786395472,0.29082558719922114,,,-0.2913868904114379,-0.05154300038236552,0.19362902072393748,-0.39969923498299775,-0.004550975485048692,-0.22491285827767474,-0.4883894187038041,-0.08775949439199729,,-0.3127632284968524,-0.26602306226206457,-0.18808305655932628,-0.033731064867269164,,,-0.48451573625420835,-0.2918704124363542,,0.3876003933481467,-0.1285092210250446,0.061000404768263065,-0.06307176917085174,,-0.3156766865123547,-0.28339307095226457,-0.6231218189032031,-0.037607004906684505,-0.1904337022031017,-0.051426439422086946,0.18134324263433838,0.15287135834137666,,,0.0766871804579394,0.0739123425017913,-0.3034330736126792,-0.3341278578263547,-0.001432056090609104,,0.2942510155014415,,,0.43018139469574435,-0.14301298261836004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,,-0.02085994112870993,,-0.17119860023882522,-0.14026482146512573,0.16384909003106343,,0.11684315291177874,-0.06153128875079059,0.03869314677726448,0.38620812348305195,0.22028822412001695,-0.16385006560670878,-0.8089956569830402,-0.09506695172250759,-0.047948828922467275,-0.4108556084015475,-0.03530706083887341,0.3594324319467182,,-0.4672466158605494,0.02996601472772718,-0.0956307925068897,0.08709067638807419,0.04502200744849267,,0.13484754392953074,0.1609332605879139,0.29902436973366464,,-0.03748907168893085,-0.16962801893109075,-0.24097070207754387,-0.193380017165843,0.048471506253160525,0.2443996072360309,0.2434441179637958,0.10700067160772089,0.0071057844905930735,0.10671995006742667,,0.13197433239464418,-0.12942151195655893,-0.7016640956890958,0.4587780681217372,0.084853248650701,-0.23821610134080748,,-0.07994794086621185,,,0.1573565875014185,0.12227284139938327,-0.04330231991938196,,,-0.1331731726782158,0.09197633412074006,0.11539738588017005,-0.0735397324213063,0.23274290216416602,0.1102556407280756,0.3192848062096051,,,-0.38009978105157644,-0.07502229334316256,0.17335414197895646,-0.3437073461150312,0.12775761410163455,-0.3150869805109674,-0.3919681843859424,0.0019832384640038935,,-0.054553144656886335,-0.3258778992534206,-0.09207707425155234,0.09334000664788895,-0.10321925635477124,,-0.5613118798955129,-0.2139310838369942,,0.3223268785672363,-0.22075386387871382,-0.12157165676596488,-0.03414702490770444,,-0.14644586083941208,-0.1835976698880379,-0.5272958017790295,-0.05499785490011418,-0.18329220405799962,0.006187704654585481,0.12818493921605098,0.048588446343691596,,,0.003778829992727591,0.07583464580836788,-0.3319736661055942,-0.3797903759437739,0.04714261163214695,,0.19159432591353767,,,0.35878188938899264,-0.04709713794300973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-29,,-0.11768627391113475,,-0.2647294550573456,-0.20299597440160938,0.11446198918044688,,0.0379990184051874,-0.26164223443952644,0.07664097042340105,0.3182017427369921,0.18775116120430677,-0.1868212127323805,-0.8124566699457054,-0.14142436914039525,-0.08785144562844757,-0.5400802761737858,-0.24161692217560124,0.20115855688867199,,-0.6083069288412783,-0.06560277178384846,-0.03611289631019371,0.04792287324956585,-0.0543521448250432,,0.153464014935055,0.0850470543393144,0.29194938421562866,,-0.03394191333606822,-0.22382186662750644,-0.22092406387662528,-0.10951103945555206,-0.004365531100875618,0.250334594661524,0.22257354666579193,-0.02700107106826165,0.13912128173202307,-0.026774719427118406,,0.01193361156075543,-0.05049241423778663,-0.48616748052333564,0.27026714043319333,-0.058994717879857016,-0.3051354857240629,,-0.07096468430404118,,,0.11170209725166204,0.05586493214762195,-0.0973637489756594,,,0.06724018546617365,0.0861107372026534,0.0734652023340411,-0.27746316259452186,0.1514737868604039,0.015074835708675176,0.24278742003892345,,,-0.4119271786999321,0.038295035950748464,0.13937614251180022,-0.3406398393577226,0.36440635595804866,-0.32086901897195086,-0.4692066598475389,-0.03227685675034504,,0.10315962213240196,-0.35038712402655975,-0.07319636765496126,0.11460318528364116,0.09128697267206036,,-0.43947717486178933,-0.3069816577036082,,0.1415773251615968,-0.2746634766894758,-0.10910843518045417,-0.12388461315320518,,-0.39172489141937794,-0.27003751516950364,-0.37844222599339555,-0.0004387222067726448,-0.3064223651939723,-0.20884181742092714,-0.027447948479375067,-0.11874943585003132,,,-0.16216155667269805,0.15526623573168866,-0.04380911917018514,-0.2898558859844294,-0.06763616332515081,,0.18295130396669648,,,0.3432727904631936,-0.01978898629032742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-29,,-0.28041002734773474,,-0.4862338067638985,-0.3215900840936426,0.12763497528783777,,0.08323245874596337,-0.3203676313331098,0.10491943112497665,0.27028861088022577,0.0843832410018529,-0.3443566185572837,-0.8264879627852555,-0.4004200333501175,-0.19766453496903819,-0.6664895724812168,-0.41518653047539233,0.20827245080562495,,-0.7087540839415968,-0.13247077769338306,-0.15749046100494354,-0.10175736555673681,-0.26624784479730595,,0.046383017002542305,-0.04887476296129136,0.304917293588966,,-0.048732877300438494,-0.3900940743834313,-0.4168428766319091,-0.08769507416883635,0.06142792586941825,-0.008478541696027903,0.07008525017392972,-0.0917530666338224,0.018440128829310055,-0.13233056049275155,,0.0035430854549941206,-0.029653906140431726,-0.7751553235483383,0.3282489794112209,-0.06369421095080492,-0.35909464943302644,,-0.40151433839263556,,,0.07595433702055975,0.05208027293809262,-0.18683463282089618,,,0.05861809971370342,0.022471020350143183,-0.030242290747097243,-0.4577184645257901,-0.011537790149969447,-0.028237367721770566,0.13379056145862026,,,-0.5587973622107822,-0.09131278941600866,0.15528758942949708,-0.32817611411411024,0.30194769551481526,-0.44459060060661465,-0.5737672156854815,-0.04557195287202298,,-0.11608321098151356,-0.5395227565027754,-0.1519206680173273,0.20234943308435466,0.01916770905396818,,-0.4920513715300886,-0.49850312303183864,,-0.25889036939579974,-0.3046366735665699,-0.0034633720592579945,-0.25718629045290936,,-0.5241758451724806,-0.3560644595234777,-0.31058285158730126,-0.08701708522640411,-0.33453241420717683,-0.17324006051283328,-0.2653160979238018,-0.0929150352257663,,,-0.08414058472876493,0.19178786238751588,-0.1643015605201246,-0.2910746969063027,-0.12911810685833325,,0.05003532999042508,,,0.48143693479525035,-0.13224843748219794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,-0.2568458445426908,,-0.44590686248242084,-0.30008893846745427,0.07119396411872156,,0.050363518493283445,-0.3913607251522901,0.10722556313646671,0.13159736657750878,0.06184392099033754,-0.19213720474119747,-0.8274187305387115,-0.5290264165743809,-0.2149335614437738,-0.9489169959961621,-0.41464447894832773,-0.012406854613622882,,-0.8073226156053086,-0.3233945648634493,-0.15433439539204352,-0.1938846823937312,-0.30188664508015367,,-0.07017765872200349,-0.1057466154956368,0.07282869311453197,,-0.1335469421739662,-0.31401079162474,-0.3406245983584301,-0.22150771165065428,-0.0631899172654766,-0.06442538902925543,0.1371394664283242,-0.07802740595332472,-0.1156127670882921,-0.16415362224957558,,-0.043511721101681236,-0.04326617095373699,-0.6157114537327807,0.10361570858181329,-0.03185461776984481,-0.48982085700033684,,-0.5635519451400346,,,-0.06107897634328434,0.0012910583965638305,-0.07745174021853135,,,0.22991978956929987,-0.040063306875617696,-0.027042899497629978,-0.4586805713299663,-0.13114846835961744,0.042725909136219854,-0.12715230168006708,,,-0.33829923443186755,-0.17816996830405157,0.032051175901365955,-0.43592016168051534,0.32668356476714966,-0.4971402565029723,-0.6849344071090532,-0.09439698684920546,,-0.13534134786976212,-0.6748265875027155,-0.24616384082062753,0.16879242095166375,-0.03338914475775995,,-0.6539757082794931,-0.5075602661552642,,-0.3442758087058159,-0.31374132470899657,-0.1782305653577494,-0.3339607097530244,,-0.5968309832019538,-0.2795262670668011,-0.21131284261429495,-0.13943033893392487,-0.40380961112376124,-0.20538961748457535,-0.21860172660009414,-0.03578299145930881,,,-0.15852520393345676,0.0920976446007134,-0.19945932109398729,-0.34013830826496266,-0.16805958616540223,,-0.13760770391509963,,,0.07403784049519438,-0.4101091842431843,0.1723621785587945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-29,,-0.0244230449795565,,-0.24073344939505859,0.006819688909007309,0.16476897553110031,,0.13847897609235238,-0.237597755149345,0.2526328720715678,0.17809020059890354,0.16680277754642914,-0.11683437538689301,-0.7753442357481645,-0.34992023177959,-0.07736498608688598,-0.7346521040082982,-0.07612368143077901,0.21227025295105736,,-0.6537550057502985,-0.21417150673436977,-0.12729377696473954,-0.17200350773327558,-0.26638027551424937,,-0.009454252467515896,-0.0006077861812449303,0.15635388770133765,,-0.08137306348057943,-0.1923762901938426,-0.33137500638586004,0.007295337324871813,0.1992778566998098,-0.11118575285333408,0.276914993373419,0.07542470896054006,-0.028829524475130538,-0.06017419716475411,,0.08748440578690321,0.26036703545575096,-0.3663142083720862,0.2873350172861666,0.041073345006482784,-0.3189384361172453,,-0.45837671122178236,,,0.16510316312979526,0.25096028420150024,0.037946463293884326,,,0.33234347933316105,0.02177827459203146,0.14652459770093582,-0.28304537465628493,-0.17690634905298858,0.06515451225263896,0.0034052270578730334,-0.2869666791727038,,-0.13352509153282532,-0.12605902052165624,0.10772605040403646,-0.32652710544460045,0.3732199908952821,-0.3645313840498075,-0.6095216370002965,-0.005900955659708458,,-0.1906203596086497,-0.5436660362553141,-0.0616956698049026,0.21418272937152985,0.2759766427353971,,-0.4729016113585079,-0.31580465206415853,,-0.20906439771985785,-0.00660940714410985,-0.13202183304157727,-0.12826400213349679,,-0.273582846447157,-0.14183403875608083,-0.09074707432768961,0.04306809279312881,-0.2568539726242831,-0.10818518626513304,-0.11837306103632175,0.19216621228387323,,,0.04038180533874975,0.2214751293553438,-0.08342991398078109,-0.33433004948719186,0.06804782527839072,,-0.017210485798393058,,,0.15055797229801116,-0.21658230421069777,0.23861917129147545,0.15773281058875274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
