Date,ABIRLANUVO,ACC,ADANIENT,ADANIPORTS,AMBUJACEM,APOLLOHOSP,ASHOKLEY,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJAJHLDNG,BANKBARODA,BANKINDIA,BHARATFORG,BHARTIARTL,BHEL,BOSCHLTD,BPCL,CAIRN,CANBK,CIPLA,COALINDIA,COLPAL,CONCOR,CROMPGREAV,CUMMINSIND,DABUR,DIVISLAB,DLF,DRREDDY,EXIDEIND,FEDERALBNK,GAIL,GLAXO,GLENMARK,GODREJCP,GRASIM,GSKCONS,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,ICICIBANK,IDBI,IDEA,IDFC,INDHOTEL,INDUSINDBK,INFY,ITC,JINDALSTEL,JPASSOCIAT,JSWSTEEL,KOTAKBANK,LICHSGFIN,LT,LUPIN,M&M,MARUTI,MCDOWELL-N,MPHASIS,NMDC,NTPC,OFSS,ONGC,PETRONET,PFC,PNB,POWERGRID,RANBAXY,RCOM,RECLTD,RELCAPITAL,RELIANCE,RELINFRA,RPOWER,SAIL,SBIN,SESAGOA,SIEMENS,SRTRANSFIN,SUNPHARMA,TATACHEM,TATAGLOBAL,TATAMOTORS,TATAPOWER,TATASTEEL,TCS,TECHM,TITAN,UBL,ULTRACEMCO,UNIONBANK,UNIPHOS,YESBANK,ZEEL,M&MFIN,OIL,WIPRO,SSLT,UPL,INFRATEL,INGVYSYABK,AUROPHARMA,MOTHERSUMI,EICHERMOT,IBULHSGFIN,BRITANNIA,MRF,VEDL,MARICO,SUNDARMFIN,IOC,ABB,BAJFINANCE,BEL,CADILAHC,CASTROLIND,EMAMILTD,HINDZINC,NHPC,PGHH,PIDILITIND,SHREECEM,TATAMTRDVR,TORNTPHARM,INDIGO,PEL,HAVELLS,ICICIPRULI,SUNTV,DMART,ABCAPITAL,GICRE,L&TFH,SBILIFE,BANDHANBNK,BIOCON,HDFCLIFE,ICICIGI,NIACL,HDFCAMC,PAGEIND,BERGEPAINT,NESTLEIND,ADANITRANS,ABBOTINDIA,IGL,NAUKRI,MUTHOOTFIN,SBICARD,ADANIGREEN,ALKEM,LTI,TATACONSUM,INDUSTOWER,JUBLFOOD
2013-05-02,,1234.0,33.107410430908196,145.0,187.0,837.5,22.79999923706055,467.0,297.0199890136719,1880.4000244140625,744.5999755859375,894.9500122070312,139.02000427246094,328.5,115.3000030517578,282.7989501953125,128.66667175292972,8750.0,138.75,,401.7064208984375,407.0499877929688,321.0,729.5,235.3066711425781,,512.0,148.0,537.4249877929689,235.1000061035156,2023.0999755859373,131.14999389648438,45.64500045776367,98.760986328125,1131.0,488.0,277.60000610351557,452.3565673828125,4067.0,180.3625030517578,845.6500244140625,342.20001220703125,1644.949951171875,97.0500030517578,68.66666412353516,582.8499755859375,210.9454498291016,88.30000305175781,79.4713134765625,75.15287017822266,53.34496307373047,467.0,279.5,218.36666870117188,303.29998779296875,75.25,70.20999908447266,352.0,245.3999938964844,668.933349609375,700.0999755859375,456.95001220703125,1642.0,442.1900024414063,369.0,125.75,130.41667175292972,2580.10009765625,215.3333282470703,69.5,97.4499969482422,153.02000427246094,83.47502136230469,,96.9499969482422,111.875,308.10760498046875,390.003173828125,376.0,71.3499984741211,62.20000076293945,227.5,,541.7000122070311,745.0,473.6749877929688,325.0,,292.5619812011719,91.2906265258789,289.6319274902344,686.75,239.7375030517578,268.0,730.0999755859375,1900.0,244.0,,100.4000015258789,232.0500030517578,226.5,276.50006103515625,130.50003051757812,,94.0,,,94.5,38.518516540527344,302.6000061035156,,283.5,13450.0,159.10000610351562,110.47413635253906,424.9761657714844,75.5,516.0,123.08999633789062,35.75151443481445,155.5399932861328,164.97500610351562,215.0,118.0,21.649999618530273,2626.0,250.3999938964844,4548.0,171.0,341.625,,546.3662719726561,131.19999694824222,,413.0,,,,77.8499984741211,,,47.70000076293945,,,,,3610.0,68.75,4969.60009765625,,1415.0,60.20000076293945,336.20001220703125,130.0,,,,,146.8000030517578,179.0,555.0250244140625
2013-06-03,,1225.5,32.494312286376946,151.0,183.5500030517578,1009.0,23.649999618530273,484.30999755859375,284.79998779296875,1820.050048828125,660.7999877929688,916.0,132.5,288.5,117.3249969482422,277.5653076171875,133.33332824707028,9057.0,126.66666412353516,,398.0103454589844,371.5499877929688,325.25,730.0,243.1999969482422,,454.0,155.60000610351562,487.5,193.75,2093.10009765625,137.0,45.0099983215332,85.87973022460938,1277.625,593.0,287.3333435058594,442.6355285644531,5764.0,187.9250030517578,895.0,349.0,1721.0,102.4000015258789,63.11111068725586,588.25,209.0909118652344,79.80000305175781,78.68745422363281,70.80679321289062,48.66558074951172,520.0,315.625,227.1000061035156,287.8999938964844,65.80000305175781,68.19999694824219,390.625,257.10000610351557,619.111083984375,744.9500122070312,479.125,1599.949951171875,488.0,492.0,117.0,128.33332824707028,2580.0,218.1666717529297,70.6500015258789,92.0,152.9600067138672,85.01251983642578,,106.0999984741211,110.5500030517578,285.8310852050781,398.0766296386719,360.75,68.75,56.70000076293945,204.80999755859372,,595.0999755859375,815.0,517.0,300.0,,306.462890625,85.88652801513672,279.62820434570307,752.0,240.625,293.0,762.1500244140625,1887.0,220.25,,97.51000213623048,226.1000061035156,250.3000030517578,292.00006103515625,123.78752899169922,,102.83333587646484,,,85.19999694824219,42.27160263061523,374.9849853515625,,362.5,14805.400390625,162.9499969482422,115.92353057861328,460.89483642578125,72.0250015258789,642.0,147.0,39.96969604492188,155.02000427246094,171.8000030517578,254.8999938964844,113.5500030517578,19.149999618530273,2940.0,285.29998779296875,4935.0,171.60000610351562,393.5,,515.3602294921875,147.0,,416.1000061035156,,,,77.0,,,45.18333435058594,,,,,4250.0,80.32142639160156,5225.0,,1429.199951171875,55.0,342.0,140.0,,,,,145.89999389648438,168.10000610351562,550.0
2013-07-01,,1225.0,31.86588478088379,150.89999389648438,186.0,1054.0,20.100000381469727,460.6099853515625,264.79998779296875,1928.0,637.0,820.0,115.08999633789062,232.8999938964844,110.8000030517578,267.8785400390625,116.66666412353516,8950.0,123.33333587646484,,350.1557312011719,391.0499877929688,303.8999938964844,669.0,233.81333923339844,,456.0,156.25,497.0,180.0,2217.89990234375,121.4499969482422,40.90499877929688,88.03129577636719,1167.5,549.0,274.66665649414057,427.6473388671875,5168.0,194.9750061035156,879.0,334.5,1667.0,99.0,56.666664123535156,584.2999877929688,193.20909118652344,70.8499984741211,84.71714782714844,62.99363327026367,44.96886825561523,466.5,308.625,216.6666717529297,215.0,53.4000015258789,65.30500030517578,361.5,252.1000061035156,625.3333129882812,781.4500122070312,482.5,1540.0,440.0,371.95001220703125,106.25,120.33333587646484,2692.300048828125,221.6333312988281,62.4000015258789,72.5,130.36000061035156,82.8750228881836,,118.6999969482422,100.5,295.85333251953125,426.9529113769531,349.0,64.34999847412111,51.79999923706055,196.3000030517578,,562.1500244140625,716.9500122070312,505.7749938964844,282.1499938964844,,275.0498046875,85.54877471923828,259.2396240234375,756.0,264.0,225.0,726.0,1879.0,186.3500061035156,,92.63999938964844,236.1999969482422,258.0,288.37506103515625,130.87503051757812,,90.5,,,90.5500030517578,39.209877014160156,336.20001220703125,,336.0,12875.0,144.6999969482422,102.32481384277344,433.1488037109375,59.45000076293945,613.9000244140625,140.0,38.69696807861328,153.39999389648438,165.9250030517578,240.1499938964844,102.25,18.450000762939453,2850.0,267.20001220703125,4735.0,139.5,411.0,,550.5877685546875,146.39999389648438,,376.0,,,,80.0,,,46.98333358764648,,,,,4185.0,81.78571319580078,4869.35009765625,,1441.0,53.91999816894531,302.1000061035156,103.4499969482422,,,,,134.5,150.0,522.5
2013-08-01,,1185.0,26.97640991210937,126.5,168.89999389648438,938.1500244140624,13.350000381469727,515.0,208.8000030517578,1952.699951171875,585.5,834.0,114.7300033569336,186.5,102.75,319.2965393066406,104.76666259765624,8890.0,109.21666717529295,,269.13357543945307,401.8500061035156,280.0,675.5,210.1333312988281,,430.0,161.0500030517578,468.0,151.3000030517578,2300.0,123.3499984741211,35.0,85.21879577636719,1184.125,580.0,265.06668090820307,407.8954772949219,4745.0,237.75,805.0,306.95001220703125,1820.0,91.0,47.75555419921875,609.0999755859375,168.5454559326172,66.0,104.85631561279295,54.00849533081055,42.067649841308594,391.95001220703125,373.5,229.0,200.0,36.900001525878906,57.09000015258789,327.6000061035156,170.0,564.0,879.7000122070312,456.0499877929688,1326.0,473.0,397.0,98.0999984741211,110.0,2960.050048828125,195.36666870117188,58.0250015258789,55.0,116.0,75.60002136230469,,140.0,79.5,304.8251953125,433.4661865234375,344.79998779296875,72.69999694824219,41.70000076293945,171.7949981689453,,511.0,636.0,573.0,256.5,,288.40655517578125,85.0662612915039,206.98204040527344,905.0250244140624,312.1499938964844,266.0,686.0,1834.9000244140625,132.39999389648438,,66.0,247.0,235.0,258.50006103515625,164.2500457763672,,84.06666564941406,,,85.0999984741211,41.42222213745117,349.5,193.6499938964844,349.5,13495.0,129.0,103.53854370117188,425.7934265136719,52.5,500.0,114.5250015258789,33.487876892089844,149.9600067138672,161.0,231.0,102.0,17.0,2810.050048828125,269.0,4301.0,129.0,429.5,,539.3790283203125,122.94000244140624,,411.7999877929688,,,,64.40000152587889,,,53.0,,,,,4466.0,73.39286041259766,5280.0,,1393.9000244140625,52.0,307.0,77.5,,,,,161.0,147.3000030517578,558.0
2013-09-02,,970.0,21.581127166748047,125.5999984741211,170.0,861.0,12.199999809265135,420.0,169.13999938964844,1837.0,589.5,806.0999755859375,92.41999816894531,144.0,120.9499969482422,278.94259643554693,79.76666259765625,8275.0,92.66666412353516,,198.90789794921875,418.0,253.8000030517578,601.5,225.0666656494141,,400.0,165.39999389648438,497.5,130.64999389648438,2271.60009765625,126.0,25.770000457763672,83.10941314697266,1161.574951171875,514.0,274.93331909179693,349.3370056152344,4070.14990234375,257.5,724.7000122070312,299.0,2019.5,105.0,38.14444351196289,632.0,148.0181884765625,55.0,95.6308822631836,40.14012908935547,42.114444732666016,357.95001220703125,384.63751220703125,206.6666717529297,222.6000061035156,33.5,54.0,327.45001220703125,167.0,483.3333435058594,802.0,388.0,1240.25,440.3999938964844,423.0,119.0,109.16666412353516,2987.0,169.93333435058594,60.849998474121094,54.70000076293945,85.4000015258789,73.27501678466797,,123.5500030517578,85.5,273.09536743164057,422.59423828125,343.6000061035156,67.65000152587889,46.29999923706055,152.0,,431.70001220703125,512.0,523.7000122070311,247.0,,292.8587951660156,73.43780517578125,262.05020141601557,1010.0,345.0,228.1499938964844,720.0,1489.5999755859375,102.5,,49.29999923706055,233.0,255.1000061035156,217.9750518798828,181.143798828125,,88.93333435058594,,,90.5,39.09135818481445,319.5,197.0,351.75,12940.0,187.0,105.2724380493164,402.3380126953125,53.13750076293945,446.0,103.5,35.089393615722656,132.80000305175778,162.6999969482422,203.0,125.1999969482422,16.0,2673.0,226.0,3595.0,144.35000610351562,405.0,,600.7117919921875,120.04000091552734,,389.0,,,,55.5,,,58.666664123535156,,,,,4001.050048828125,71.96428680419922,4897.0,,1367.0,51.79999923706055,296.95001220703125,113.5999984741211,,,,,139.39999389648438,139.19999694824222,500.5249938964844
2013-10-01,,1119.25,21.61178207397461,138.19999694824222,183.4499969482422,930.0,15.199999809265135,462.0,203.5800018310547,2000.0,612.8499755859375,776.0,98.5999984741211,158.3000030517578,124.0999984741211,293.1743469238281,92.6999969482422,8883.599609375,109.51666259765624,,216.95065307617188,432.0,295.0,622.5,229.74400329589844,,410.0,170.0,481.6499938964844,128.55000305175778,2372.949951171875,130.19999694824222,28.13999938964844,92.05316925048828,1234.0,533.9000244140625,280.0,410.5135803222656,4330.0,271.375,763.7999877929688,299.3999938964844,2030.0,111.75,42.44444274902344,630.0,161.80909729003906,58.29999923706055,101.90176391601562,43.46072387695313,45.296424865722656,371.0,378.75,226.8999938964844,234.6000061035156,35.09999847412109,73.0999984741211,339.20001220703125,188.5500030517578,526.8666381835939,860.0,417.25,1364.050048828125,507.1700134277344,439.95001220703125,120.5,123.08333587646484,3052.10009765625,180.0,59.625,65.55000305175781,92.8499984741211,73.68751525878906,,147.0,94.0,278.04086303710943,409.2705383300781,372.3999938964844,68.0,49.95000076293945,162.23500061035156,,478.70001220703125,576.0,594.7000122070312,238.5,,329.3672180175781,78.16638946533203,261.2880249023437,966.0,335.0,235.0,860.0999755859375,1818.0,110.0,,57.79999923706055,229.0500030517578,259.95001220703125,218.57505798339844,178.46253967285156,,96.33333587646484,,,101.75,44.869136810302734,355.0,180.10000610351562,415.6499938964844,13385.0498046875,181.0,108.9879379272461,406.9964294433594,51.5,540.0,115.70500183105469,32.60606002807617,136.8800048828125,156.0,241.0500030517578,133.25,19.5,2618.85009765625,254.75,4175.0,164.9499969482422,436.0499877929688,,571.5496215820312,127.1999969482422,,396.70001220703125,,,,64.69999694824219,,,56.56666564941406,,,,,4395.0,77.85713958740234,5148.0,,1367.050048828125,53.86999893188477,315.1000061035156,91.0,,,,,144.10000610351562,155.0,580.0
2013-11-01,,1138.0,31.57466125488281,145.5,188.3999938964844,911.7000122070312,17.299999237060547,539.0,244.9900054931641,2121.199951171875,637.4000244140625,825.0,127.23999786376952,213.0,148.77499389648438,335.1351013183594,94.0999984741211,8850.0,119.98332977294922,,252.89024353027344,414.5,286.5,612.5,240.0319976806641,,399.45001220703125,176.6999969482422,489.0,151.8000030517578,2456.0,124.0500030517578,41.150001525878906,98.4375457763672,1230.0,554.9500122070311,288.0,435.9353942871094,4677.0,274.1875,855.5,340.79998779296875,2082.0,114.25,44.74444580078125,605.25,203.6000061035156,67.0,103.7106704711914,52.37261199951172,45.99833297729492,443.0,412.5,222.1000061035156,240.0,47.349998474121094,85.5,376.5,225.0,648.6666870117188,881.0,442.6000061035156,1642.0,515.9600219726561,427.5,138.89999389648438,122.91666412353516,3230.0,196.1999969482422,62.125,67.05000305175781,110.1999969482422,75.97502136230469,,146.0500030517578,97.5,325.0447692871094,450.7770690917969,431.3500061035156,72.94999694824219,61.599998474121094,179.3000030517578,,582.25,615.0,605.0499877929688,264.79998779296875,,379.9249267578125,78.64889526367188,319.1667785644531,1055.0,387.875,258.5,925.2000122070312,1965.0,123.4499969482422,,73.80000305175781,265.10000610351557,283.1499938964844,235.0500640869141,178.9687957763672,,109.33333587646484,,,108.5,53.7283935546875,395.9849853515625,215.8999938964844,471.1499938964844,15779.0,204.0,104.3499984741211,436.4178466796875,50.70000076293945,624.0,135.0050048828125,32.574241638183594,133.77000427246094,152.5749969482422,247.5249938964844,132.89999389648438,18.100000381469727,2740.5,287.1499938964844,4429.9501953125,196.0500030517578,452.1000061035156,,545.1046752929689,148.94000244140625,,420.0,,,,82.94999694824219,,,57.51666641235352,,,,,4484.89990234375,83.01786041259766,5594.0,,1360.75,56.0,388.5,106.4499969482422,,,,,164.0,160.5500030517578,597.0250244140625
2013-12-02,,1098.0,40.54125213623047,158.5500030517578,185.8500061035156,843.25,16.899999618530273,506.0,231.9600067138672,1966.3499755859373,744.9500122070312,869.4000244140625,129.39999389648438,219.3999938964844,149.25,301.1625061035156,104.66666412353516,8710.0,114.0,,243.2123260498047,392.0,269.0,634.5999755859375,232.01600646972656,,431.75,165.10000610351562,576.8250122070312,153.0,2499.0,115.0,39.525001525878906,95.07660675048828,1247.5,517.2000122070311,295.4166564941406,414.0611572265625,4450.0,270.60000610351557,821.0,331.0,2050.0,122.75,48.099998474121094,597.8499755859375,194.61817932128903,64.65000152587889,107.2681884765625,50.78556442260742,44.92207336425781,425.3999938964844,419.0,213.96665954589844,258.45001220703125,53.849998474121094,91.5250015258789,378.125,209.0500030517578,694.6666870117188,854.25,469.5,1670.0,523.7999877929689,396.0,132.75,122.625,3120.0,194.6000061035156,66.5,79.5,110.4000015258789,69.07501983642578,,138.80000305175778,114.0,332.35357666015625,422.49517822265625,432.5499877929688,72.4000015258789,67.59999847412111,182.6999969482422,,615.0,591.25,572.0,279.35000610351557,,393.7763671875,77.442626953125,381.18994140625,997.5,422.38751220703125,229.3999938964844,797.7999877929688,1896.5,120.0,,74.33999633789062,260.45001220703125,297.6000061035156,240.00006103515625,177.7500457763672,,111.86666870117188,,,148.0,55.92098617553711,471.2999877929688,224.6499938964844,441.0,17487.0,184.8999938964844,108.4250030517578,465.8392639160156,50.974998474121094,673.0,140.89999389648438,32.001514434814446,147.60000610351562,153.5,245.5500030517578,129.0,18.299999237060547,2829.699951171875,301.75,4370.0498046875,204.0,469.8500061035156,,504.63671875,151.3800048828125,,370.0,,,,75.4000015258789,,,64.61666870117189,,,,,5299.0,87.14286041259766,5180.0,,1526.0,56.79999923706055,441.5,109.0500030517578,,,,,149.1999969482422,158.0500030517578,652.5499877929688
2014-01-01,,1110.0,40.4339599609375,154.5500030517578,183.1000061035156,940.25,17.25,494.3999938964844,260.29998779296875,1915.0,744.0,877.25,129.46000671386722,239.0,165.0500030517578,303.91705322265625,118.16666412353516,10155.0,116.6999969482422,,275.94216918945307,402.5,294.70001220703125,681.5,236.1439971923828,,477.5,170.64999389648438,614.0,167.60000610351562,2545.0,124.0500030517578,42.224998474121094,96.7500457763672,1500.7249755859375,534.0,288.0,421.38873291015625,4459.60009765625,317.20001220703125,,334.0,2083.0,122.5999984741211,52.87777709960938,570.6500244140625,200.16363525390625,66.5,101.23849487304688,53.95966339111328,57.18205642700195,422.6000061035156,436.5,214.86666870117188,263.0,54.70000076293945,101.9800033569336,366.0,220.0500030517578,716.7666625976562,916.5,474.0,1770.0,524.3200073242189,442.0,142.14999389648438,114.58333587646484,3297.550048828125,193.3333282470703,61.82500076293945,83.9749984741211,125.51000213623048,74.88751983642578,,130.64999389648438,111.0,316.94818115234375,444.511474609375,422.0,73.5,72.5999984741211,177.1999969482422,,665.8499755859375,677.0,568.25,276.79998779296875,,373.5433654785156,87.43055725097656,404.9130859375,1090.050048828125,461.25,230.0,772.5,1769.0,131.10000610351562,,74.5999984741211,275.25,320.20001220703125,242.1750640869141,211.5000457763672,,131.96665954589844,,,196.75,54.63703536987305,500.4599914550781,239.0,457.6000061035156,19399.0,202.5500030517578,109.4749984741211,508.3368835449219,53.1500015258789,688.2000122070312,156.0,31.21363639831543,163.5,157.0,238.0,133.80000305175778,19.549999237060547,3073.0,286.29998779296875,4340.0,194.6999969482422,472.0499877929688,,536.0794677734375,159.0,,382.2999877929688,,,,74.8499984741211,,,77.20833587646484,,,,,5140.0498046875,80.71428680419922,5290.0,,1699.9000244140625,54.0,464.0,108.0500030517578,,,,,160.85000610351562,169.5,637.0
2014-02-03,,1004.0499877929688,36.55610275268555,146.39999389648438,159.1999969482422,935.0,16.25,468.25,222.4199981689453,1901.050048828125,671.1500244140625,929.9500122070312,109.68000030517578,191.5,173.0,287.4816589355469,113.33333587646484,8955.0,122.0,,213.0113983154297,408.5,246.0,631.0,239.96800231933597,,442.0,172.0,662.9249877929688,136.19999694824222,2605.0,101.0999984741211,39.474998474121094,100.96880340576172,1488.5,560.0,248.6999969482422,395.03741455078125,4325.0,363.5,,314.9750061035156,1972.0,109.0,54.27777862548828,569.0999755859375,178.36363220214844,53.79999923706055,86.22457122802734,44.925689697265625,54.374427795410156,380.45001220703125,460.625,215.1000061035156,248.1499938964844,40.45000076293945,90.88500213623048,325.6499938964844,194.25,654.0,882.0,441.1000061035156,1620.0,508.2200012207031,370.45001220703125,144.6999969482422,105.0,3185.199951171875,182.0,54.724998474121094,67.52500152587889,109.51000213623048,71.36251831054688,,121.8499984741211,89.5,280.97311401367193,409.22100830078125,371.5,62.0,63.95000076293945,152.5,,547.2000122070311,626.5499877929688,588.2000122070312,262.60000610351557,,343.31756591796875,72.6657943725586,338.126220703125,1111.0,449.25,220.1499938964844,833.5,1725.0,109.0,,61.4000015258789,265.20001220703125,240.0,231.50006103515625,211.20005798339844,,125.4000015258789,,,236.0,60.68148040771485,460.70001220703125,205.6999969482422,442.5,19450.0,190.0,107.5,494.4434509277344,61.25,576.2000122070312,154.39999389648438,28.15151405334473,162.24000549316406,147.75,226.0,129.05000305175778,17.700000762939453,3172.949951171875,280.70001220703125,4380.0,173.1999969482422,544.0,,533.7503662109375,154.72000122070312,,357.0,,,,68.0,,,72.0,,,,,5699.89990234375,75.0,4993.0,,1642.0,49.31000137329102,495.0,126.0,,,,,140.85000610351562,172.0,532.5
