Date,ACC,ADANIENT,ADANIPORTS,AMBUJACEM,APOLLOHOSP,ASHOKLEY,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJAJHLDNG,BANKBARODA,BANKINDIA,BHARATFORG,BHARTIARTL,BHEL,BOSCHLTD,BPCL,CANBK,CIPLA,COALINDIA,COLPAL,CONCOR,CUMMINSIND,DABUR,DIVISLAB,DLF,DRREDDY,EXIDEIND,FEDERALBNK,GAIL,GLAXO,GLENMARK,GODREJCP,GRASIM,GSKCONS,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,ICICIBANK,IDBI,IDEA,IDFC,INDHOTEL,INDUSINDBK,INFY,ITC,JINDALSTEL,JPASSOCIAT,JSWSTEEL,KOTAKBANK,LICHSGFIN,LT,LUPIN,M&M,MARUTI,MCDOWELL-N,MPHASIS,NMDC,NTPC,OFSS,ONGC,PETRONET,PFC,PNB,POWERGRID,RCOM,RECLTD,RELCAPITAL,RELIANCE,RELINFRA,RPOWER,SAIL,SBIN,SIEMENS,SRTRANSFIN,SUNPHARMA,TATACHEM,TATAMOTORS,TATAPOWER,TATASTEEL,TCS,TECHM,TITAN,UBL,ULTRACEMCO,UNIONBANK,YESBANK,ZEEL,M&MFIN,OIL,WIPRO,UPL,AUROPHARMA,MOTHERSUMI,EICHERMOT,IBULHSGFIN,BRITANNIA,MRF,VEDL,MARICO,SUNDARMFIN,IOC,ABB,BAJFINANCE,BEL,CADILAHC,CASTROLIND,EMAMILTD,HINDZINC,NHPC,PGHH,PIDILITIND,SHREECEM,TATAMTRDVR,TORNTPHARM,INDIGO,PEL,HAVELLS,ICICIPRULI,SUNTV,DMART,ABCAPITAL,GICRE,L&TFH,SBILIFE,BANDHANBNK,BIOCON,HDFCLIFE,ICICIGI,NIACL,HDFCAMC,PAGEIND,BERGEPAINT,NESTLEIND,ADANITRANS,ABBOTINDIA,IGL,NAUKRI,MUTHOOTFIN,SBICARD,ADANIGREEN,ALKEM,LTI,TATACONSUM,INDUSTOWER,JUBLFOOD
2013-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-28,-0.03820561473830397,-0.1375725939240433,-0.07904340497931339,-0.04968830680364933,0.02275838434612698,-0.0899796371481495,-0.05086485289390641,-0.10696610536386697,-0.026712624228133586,-0.049060942031905586,-0.014803656243579377,-0.19832912612704046,-0.09915013737970513,-0.06877034766617296,-0.04917561084801014,-0.10835897076312151,-0.053790601092599255,-0.09379940710347623,-0.1361463225230255,-0.11595632415224777,-0.12324905213777293,-0.05769946071451393,0.11982219684623585,-0.016572045796908408,-0.04747550571495429,-0.038278349673015466,-0.0009007146339332639,-0.08374662548347678,0.0187294816367527,-0.024329918822593166,-0.016731242557454395,0.030334758724589017,-0.0016914873850056855,0.019628295269473295,-0.016634009061528454,0.05097639915582719,0.051453652475946354,-0.03674266710279506,-0.0275251110556044,-0.08487461399044982,-0.14888125998144208,-0.11836283176109552,-0.06519673907480339,-0.1265583493249317,-0.18262094548926966,0.04116860550916557,-0.12021228689351005,-0.12621377485690521,-0.054612205455380036,0.042122083781156894,-0.041768311107460376,-0.16968115832549568,-0.20011495827666803,-0.16232314689629523,-0.03049918965880527,-0.17442276396243783,-0.11288398551045753,-0.03202045243622098,-0.017486469021831486,-0.14368346099304063,0.01978487968343101,0.015551648572464494,-0.10633774389571471,-0.03946559698425578,-0.1194908738866104,-0.07727400198465728,-0.07347595581150679,-0.01726908642801883,-0.1333735402865338,-0.03889945906627179,-0.2617896173966878,-0.02882710768027308,-0.24079144505945738,-0.08210695500577159,-0.18719690357633745,-0.22059617832502165,-0.16405733057850402,-0.1464724354921223,-0.2317769382936583,-0.11920753758999669,0.11720067897100295,-0.08551070710826347,-0.03506720567032251,-0.0662711299862474,-0.15658187742429608,0.1285938863306848,0.05215499132754675,-0.06604638891591785,-0.1602571849723855,-0.01813346511116476,-0.1680062675010896,-0.09604533675424365,-0.0525857216788469,-0.1000288830045658,-0.022222115089626127,0.011784468258228209,-0.12997749073472653,-0.1367323716089991,-0.0030380697069476437,-0.01762193487285524,,-0.0010372408261046795,-0.1302320817387841,-0.16992746579811746,-0.058044236510469194,-0.0029321726989706143,-0.10571340192004142,-0.11546744357759453,-0.008051099038527743,-0.11468875009595003,-0.12150612004537176,0.05488672066188083,0.015126814286947843,-0.10665643652074264,-0.06724134183364994,0.008131836293434835,0.037642518880750986,-0.024851134711248224,-0.045358935908527465,-0.032413894031982915,,0.011643275888058247,-0.03098888660349286,,-0.12931568541936156,,,,-0.04382232453772117,,,-0.022353364044796487,,,,,-0.0304157023287549,0.09143175155168093,0.006141325082766658,,-0.05794215178044382,-0.016166202240827876,0.009417549985725415,-0.07646664060356667,,,,,-0.16170061484966414,-0.06046518408748658,-0.12810272138324486
2013-03-31,-0.07374311997933858,-0.06236964374741527,0.00036049877827770693,-0.0905770545455743,0.01451203815840163,-0.017977604277356396,0.15098810790016914,-0.032325257824419196,-0.08791169009601973,-0.047704531503308445,-0.04481671138646803,-0.029109389763516624,-0.047641471510445954,-0.027603932312481816,-0.09646948266926425,-0.12005970400406607,0.025325696497622507,0.01545897145629982,-0.0759143515535795,0.055301048706053235,0.02893009496584087,-0.024013445385626553,-0.007177385955714821,0.04623114149265439,0.08346506548278154,-0.022277232145427317,-0.15377679626442464,0.006294743396557667,0.034772254377918976,-0.02554490230016493,-0.04300106876078835,0.044671949976987646,-0.07724516435133322,0.0731775818845588,-0.04824246906442309,0.07101071112349278,0.09897670067635134,0.09054307665428629,0.0,-0.0752347834972692,-0.07381193950678955,-0.015703359958268104,0.0539442289834402,0.004613597914582934,-0.08754961683885443,-0.03146261179741394,-0.03817810237212438,-0.008333258313942493,-0.017718341638624735,-0.0060715955045045344,0.04969489464364418,-0.0032960075501167196,-0.0589505092966105,-0.09049693811891046,-0.010006091052442101,-0.032271865949118794,-0.0011696328214230167,0.07453615991159701,-0.014192608420140695,-0.05401136736148626,0.03209065856533355,0.03392726041285643,0.0003650021067818088,-0.03533775498463976,-0.08949294725837709,0.006974019971515144,-0.036273406378659834,-0.10300327322279657,-0.09178309519163874,0.014381391754628492,-0.09418508787860735,-0.08654684099098742,-0.1330745020012002,-0.050316298998268394,-0.2256561970438168,-0.14464535302874593,-0.11777160179000612,-0.003916796665107136,0.08794368363212168,-0.0017249156806764532,0.020943454054489496,-0.01726492694861903,-0.06398890917788946,0.022245844511367352,-0.08389446516360399,0.038727827370417245,0.008039435312301668,-0.017247797554900357,0.14015631774570503,0.00048181785561629553,0.027332717708889342,-0.09131354816267845,-0.03463308678943111,0.045015929235317165,-0.008961379488029553,0.04983223930304481,0.013816952187691411,-0.09291481194960938,-0.013966295487074287,-0.0684976086189647,,0.09023887689284948,0.04760774978431792,0.0041973475171979135,-0.0023432669515097704,-0.01690716976750062,-0.03792281611131487,-0.14874166050156523,-0.10399187886691985,0.02479169548524096,-0.023468310318548125,-0.00874972555027298,0.01355421017314451,0.05708071500878065,-0.2661736447267221,0.00027722242161831723,0.09369821971370862,-0.07209349550050237,-0.03870366772210154,0.0355839434694567,,0.06600407615600945,0.00924891288959273,,-0.049994126058070076,,,,-0.06047101320632542,,,0.0010973602443236086,,,,,0.016310220616841065,0.028714340259038185,-0.03645693944689221,,-0.018290186117520424,0.08431135301953652,0.03172073676100795,-0.12633831610631774,,,,,0.021166151198946492,-0.0674829129885931,0.1912018871726786
2013-04-30,0.06392330115598921,0.0786352147444409,0.04542190501574761,0.07089568917919986,-0.005602586876244486,0.04347796899929035,-0.04799441422507866,0.14761291648969754,0.044927965114676116,-0.03842892143219545,-0.02488493612959597,0.03486820384072664,0.08304435105891939,0.11467908012718953,0.09254504370655581,0.08898301934265063,-0.00954521432662947,0.09676987790455094,0.07993752034626112,0.06728093401586488,0.03267565579395959,0.19325848021813186,0.09126195407298199,0.02434881747244222,0.07922633204235274,0.08845552735621465,0.014912712704190145,0.1481459340371727,0.025106141709904106,-0.05034844523473503,0.10337797204177956,0.048990383414328376,0.05227913741909673,0.061310770103987444,0.04181930498668418,-0.04216971015573523,-0.09010669085891176,0.02583962983040977,0.09106909906268879,0.06644006852584528,0.06168139254343474,0.07643766208712921,0.2502406463096012,0.11332771010875398,0.0996885049244447,0.1654961274265221,0.0651113805769763,0.06255830626123005,0.15579427343664642,-0.22631378810014702,0.0626917651981922,-0.12422713709639821,0.14973277267947394,0.04521454622019139,0.0828484949067767,0.0833703318553145,0.10686548392535622,0.11781086572868493,0.07291302951422707,0.30315361422813036,0.1641787455679018,-0.04456078886767567,-0.08278624660806233,0.10848898924441097,0.023473571075556254,0.0491329988076914,0.029889383452301077,0.07830682329836569,0.06964746137878874,0.06049185017283798,0.7531645547749106,0.07651719023737713,0.1283978145356961,0.019795554044035768,0.1562643610205423,0.16016260260406545,-0.014388413590170845,0.09241354296357329,-0.004647834043291388,0.07343934501460514,0.16130404545993815,0.006996220193634217,0.11462013115354619,-0.018652887827832698,-0.03228383288098091,-0.12524185517897723,-0.10028311467289164,0.0557723116190596,0.05031452818652027,0.01706833808414565,0.12293580274763816,0.16962006948427932,0.11142792907697174,0.1679488294590914,0.0766519991153336,-0.2031340852681125,0.20229968560402245,0.30798208725661413,0.0033478938855791007,0.15463285590230713,,0.10458111398784675,0.11757216670633786,0.020900709441610932,0.05871272776686576,0.0970670221130081,0.06321030287543805,0.07268082209287963,0.06806910603525429,0.017483683400324246,0.0572198796259622,0.049263843442896915,0.06562019063208968,-0.01772461414056603,0.09068020275259747,0.08355146932534008,-0.05534488815805216,0.11336996396613408,0.13158755953418533,-0.00833866276274664,,-0.0822021002698542,0.022755677061174095,,0.0676058083898241,,,,0.05081302778985597,,,0.049881419603016175,,,,,0.07844047824842737,-0.015108721824029225,0.08568702466311606,,0.06341454284125403,0.08280720958138543,-0.018781130735253893,-0.2837691606031416,,,,,0.15174025995487161,-0.0064264520617007825,-0.11018881743799791
2013-05-31,-0.011797682631251138,-0.029344351733638807,0.04862060918326616,-0.022514128579006476,0.20798367255774952,0.04166670496017333,0.03884656935212627,-0.04163604099318463,-0.0318549178594385,-0.10641609463388357,0.04058458249567254,-0.06767291047296908,-0.12271351702097832,0.015377862742526283,-0.0497167468855072,0.04046681082449588,0.034982227728888926,-0.0902835608402015,-0.006630491755494239,-0.08573892842707787,0.017230550826272006,-0.014543466897083412,0.017561905551056745,-0.11298048297209495,0.05784816128015069,-0.09047761181036307,-0.18261966076327274,0.031456557574196964,0.03956276090026423,-0.013363982181481049,-0.1284351555213502,0.10420795096177549,0.21135276568037553,0.050280500917677884,-0.02623725738807181,0.44573160994455385,0.032506313868941206,0.05020035719678084,0.026674575020026126,0.0558847548116046,0.052956096034347366,-0.0824104656007244,0.014902748681224764,0.008699218283882315,-0.09631730213836631,-0.012805992271503253,-0.05393922817916763,-0.09841809880634556,0.10593275399430646,0.0913695480358434,0.0491482598699331,-0.06599902099904331,-0.12757480104357022,-0.026680828975409576,0.10726908431114413,0.050277017634305476,-0.07370027820926339,0.04995732083957205,0.047018699108448025,-0.0383326808217338,0.09206447983611388,0.30215177978604224,-0.06481139393962299,-0.020019179724830916,-0.0008966118993322114,0.0036732002152317644,0.021139485724019247,-0.060559424519580074,-0.010222654109796947,0.009803501586385321,0.0974729554974183,-0.014706010385549972,-0.07453600302560504,0.034342728680587964,-0.03678524198832156,-0.035038534824218814,-0.08840238422754643,-0.07838855497930852,0.09045952112795508,0.09417143339367762,0.09783935626154339,-0.06839589813504499,0.044333387691122494,-0.05596607262796616,-0.03633381652277934,0.08709382175638591,0.014948897421285468,0.08441053230118123,0.041507809053801026,-0.011863134946426657,-0.10110292537961041,-0.017038056796238932,-0.03334767097990865,0.10735444122177662,0.08128761214961266,-0.05942304283143629,0.09812284024305962,-0.10738581462560715,0.10189914204344253,0.2512168741750824,,0.248944080221414,0.11329024770053975,0.0330958766653533,0.049640011528527594,0.07789976866120685,-0.04525725758851651,0.2300461110608516,0.2006929909112618,0.11450001215550953,-0.013881098064165043,0.05090446779490532,0.19261054669210864,-0.01740150224709136,-0.1108546410048894,0.047011178536435105,0.1448633970540507,0.10309684205389225,0.0,0.14266058015575078,,-0.04562855675547861,0.1221050990009318,,-0.0015592336183098965,,,,-0.009671226258229693,,,-0.05917160750131312,,,,,0.1798404600833925,0.16926683383837293,0.06442061900369267,,0.007784433356616605,-0.0806397720020604,-0.04040857862695346,0.05437266150524267,,,,,-0.009167868405324131,-0.04105721389894956,-0.005903425655487626
2013-06-30,0.003199995778762954,-0.026688838087769562,-0.011509171260900453,0.024677712167098464,0.04540040304819337,-0.1536840778227938,-0.039094060805414,-0.07364311964526238,0.05682500937602697,-0.030846920166694103,-0.1308879987573115,-0.08887245826786427,-0.16245268749782205,-0.05418106616196072,-0.03378033716761886,-0.13113920718108685,-0.01096927508166412,-0.026270378181536547,-0.1247572865021731,0.05775207759906298,-0.06821692275464675,-0.06423932683876776,-0.05749999379337767,0.005293165664261634,-0.00046641410968084607,0.013809290930811402,-0.0690806545599979,0.06063574671216099,-0.11889259212149617,-0.09126245859993565,0.023688920193098983,-0.0655110683482939,-0.07084141988737591,-0.05345870157857513,-0.032988191697261304,-0.11132121965625175,0.041820289022443724,0.002900855872028485,-0.036270712846898645,-0.04221505019253269,-0.02539055461673556,-0.10152644515348963,-0.012405341045567786,-0.07250204508484892,-0.1115989153713347,0.07974048909152742,-0.1143745120588544,-0.06432760584962416,-0.09070751487189399,0.03613602510023273,-0.04574883078492842,-0.23554231580867024,-0.1835491079183572,-0.03757320535689257,-0.07759112649488253,-0.004493917283269866,0.005104094443753038,0.05930604622848912,0.0031522818718132672,-0.04225819738344461,-0.10217433110156326,-0.2365558579781517,-0.10331630505143163,-0.06776919567250772,0.030919853766743666,0.009758936556689246,-0.10698411882240777,-0.21278333943289607,-0.11188272116512377,-0.017651931514570673,0.11419176274555398,-0.09203973474823202,0.03154195849467967,0.06982501684280318,-0.03362390857807185,-0.06172842648206611,-0.09697507243761638,-0.045413463115442476,-0.07355156571624477,-0.12680108298409087,-0.03117518123554963,-0.06678812492784547,-0.10213857715461816,-0.034675657995606124,-0.061696580710967064,0.022200305716823188,0.09540054538336662,-0.2386304375893119,-0.053442984234056023,-0.0006921017577724564,-0.12087824168611516,-0.053765712162164525,0.04400721032199395,0.03528945691765406,-0.033720250985203815,0.0806835203950691,-0.12419355207839855,0.05985897381442373,-0.07640326481401827,-0.11473427611194387,,-0.06890368053291396,-0.13218773683939944,-0.12873681007873405,-0.1203135866147167,-0.0456818198295299,-0.178765003481117,-0.04484453763270291,-0.05949677436116607,-0.02583684521255425,0.010486059886031684,-0.04482387670810384,-0.04712881341573716,-0.11586701924314402,-0.041558499549940064,-0.02837926690981396,-0.06344182140869314,-0.05852901210719408,-0.18484233511037274,0.05622569021258772,,0.06396475751691555,0.005049686150305099,,-0.08804773488720008,,,,0.02473955181036236,,,0.03903074742902857,,,,,-0.030084774926771418,0.020680345022570323,-0.08453981756540507,,0.029627481351086837,-0.030264620947624943,-0.12736396754025725,-0.2571222891583823,,,,,-0.06373723976866974,-0.08551465312300854,-0.05240267473614579
2013-07-31,-0.031236875724711344,-0.10562029611810286,-0.16064781248353155,-0.09616560771551319,-0.10449888742716906,-0.3051282891814342,0.09479125699654922,-0.2080560726932461,0.030139889523211227,-0.08017330606935158,0.05058682745388632,-0.02185840739160938,-0.20524959330148818,-0.08073962405013302,0.1808054118312048,-0.09153523912985506,-0.0048351531513473045,-0.11772734275416175,-0.21170298388205178,0.02130365194253092,-0.06941009492078298,0.01400261968666272,-0.07899485964670261,-0.043708480190990606,0.038610291257595186,-0.04002983996021714,-0.163630924915095,0.034861270480061046,0.01777588718487677,-0.1258168740101988,-0.038621058110402506,0.014457607230270009,0.05525573866401712,-0.026010665012574874,-0.030557570471866358,-0.09601999181563625,0.2081831757581305,-0.08941465586073016,-0.08924579609751826,0.0940140274748662,-0.09719455910526931,-0.1637693183209692,0.0573125262099603,-0.15101565814245588,-0.0811572130766034,0.1939930122621467,-0.10834108490469874,-0.06379086383287147,-0.1711411866299487,0.18840683197993568,0.0534914686243706,-0.08116808037253131,-0.31882871534260704,-0.12583575495546562,-0.09581272491948101,-0.33837184618303384,-0.09743229477996085,0.12002743878597744,-0.06046717635502219,-0.13750628499737594,0.10010145918029445,0.07769855073634258,-0.07159781904651563,-0.09078268860569849,0.09622087292679726,-0.12201757608113695,-0.07251610292331712,-0.2498266244958396,-0.12406858246102814,-0.0916442624035414,0.1775621945915009,-0.21046073229573004,0.01855422854321942,0.01095532214639805,-0.022050602930879792,0.1300310338394528,-0.17832507084761495,-0.12560148475603827,-0.07223118797428985,-0.1073474267360709,0.11769078249876053,-0.08257871292489938,0.039736467038969936,0.03353598448725292,-0.1873008913247436,0.19856489995543547,0.17597647381201376,0.18840741944683836,-0.047211521850866855,-0.016921035169210397,-0.28575255032346836,-0.2973323387214798,0.055526389639642515,-0.10472040319577292,-0.09981742440964492,0.25501455649715243,-0.04393429887705802,-0.0599209083856348,0.03682242966511873,0.06480206263296395,,0.049165662259693876,0.022535723955402265,-0.10469196211365694,0.009149920305473014,-0.025643398589049737,-0.1271564899274945,-0.18371854529780496,-0.16506042360389672,-0.13554818876238828,-0.04994847893977583,-0.04632116200802183,-0.02540080446354831,-0.005867934929762342,-0.10027089838004521,0.009436462396278156,0.013916466937464955,-0.06694624819234218,-0.05942512069477268,0.043356552431166095,,0.006047926138565085,-0.17245839855257084,,0.06651706672891766,,,,-0.21111163259914267,,,0.13179102620084193,,,,,0.07133899219085826,-0.09813024804424453,0.0942575645563195,,-0.03997676269982997,-0.02074379455815678,0.07073913291141132,-0.2592230480920059,,,,,0.1882439408888228,-0.02681497030154556,0.07701894988783708
2013-08-31,-0.1784755135772872,-0.19142852628321427,0.005588901438206673,0.024477666930612152,-0.07845233756615,-0.11439110731190005,-0.1707051826894609,-0.19486739720831625,-0.05052334545837822,0.0008480023687844618,-0.016257195871264396,-0.17948721090634034,-0.22956133011606106,0.19637541031800332,-0.13178519866127736,-0.24826284263565257,-0.08357269080503082,-0.15675665964806929,-0.259583762596702,0.04688441870770421,-0.10708572037952113,-0.12544505878809242,0.05895193312870162,-0.08084142926803106,0.010532783532753776,0.061439109543628856,-0.13351146825082172,0.005128724932398798,0.01746563185738137,-0.26741033555479277,-0.01909046114750368,-0.007284152899141527,-0.10692003660059246,0.016732110503313802,-0.14610091682136284,-0.12966741470844811,0.10975422198408435,-0.10219241760976361,-0.025830375937128336,0.12482123966323244,0.18136978585865982,-0.17027929560412003,0.030854556705174563,-0.11583511792927725,-0.10175747230633403,-0.05356618934910795,-0.2648401531505097,0.016949245014857395,-0.07923615832540709,0.04586387621521171,-0.09657592353837985,0.11036038472522902,-0.08437075858971665,-0.04320543563920398,0.011113639052617641,0.00120708179606277,-0.13129467437484144,-0.0860357766059272,-0.14060784624086253,-0.05692507860696361,-0.0771343371144314,0.049769222911104416,0.21552588430667297,0.0015301533925635713,0.0026193008211634616,-0.14293083934538342,0.04881211699854715,0.00925050369286673,-0.2460094054794998,-0.03412453290312034,-0.11580331012719469,0.07470744732528223,-0.06528518363607871,-0.02087042392333427,0.023213066075120192,-0.07260287476015037,0.11994671146399094,-0.1108931282855442,-0.15463514539630174,-0.1801863210394753,-0.07801160749729552,-0.002097570557101802,0.030120505062185554,-0.13855776040180878,0.27028272034196243,0.11991194513107306,0.10326566226946543,-0.1471147577406271,0.036728495043898635,-0.19698910417497006,-0.23516164257055683,-0.24891983045541521,-0.06313245532348899,0.08153222055020493,-0.1596094231327706,0.10410968337640014,0.047506669312688654,0.0723567050612901,-0.04608430651849771,-0.08582064030882341,-0.03312087314791756,0.004720469781399617,-0.024245542681569865,0.47633951148337417,0.014316476869348005,-0.062039735912983396,0.05287737279000848,-0.1028308984284575,-0.10240811778893033,0.05995618532611502,-0.11146582133076877,0.038348065292568956,-0.12379827265002008,0.21741300590978385,0.0003420328378778148,-0.06371061472175887,-0.16250461412704065,-0.17428074693423035,0.12145600759445463,-0.04977286800725378,,0.13089244023662583,-0.0099433722455744,,-0.0316631187413523,,,,-0.09764033103656289,,,0.11581767569965495,,,,,-0.08672972948846513,-0.012412010634016202,-0.07495984328808658,,-0.018590595395092002,0.0028830473338892215,-0.05188851648340109,0.48885944445610585,,,,,-0.12961793316873804,-0.06451598706547645,-0.10699997222141389
2013-09-30,0.1533550730077362,-0.005300476303141566,0.09606979121408998,0.0638110568549044,0.07529921396626116,0.26250005999791615,0.0909845873275632,0.2099767424767227,0.08189988850017227,0.026012603048495064,-0.035785198354233216,0.07107202093981613,0.10997876088632563,0.03984235142707959,0.06536267568828658,0.18281051439420604,0.09658671496510252,0.2616764738729538,0.0919624583566776,0.037294683110376425,0.18928626099410906,0.030416277246519297,0.03251432379915564,0.037748057035664306,0.03923984327529495,-0.024038291306061277,-0.01348224049579716,0.03848861013586258,0.0327345357003479,0.11106774220827087,0.13042790900479262,0.04983189886664219,0.031071145831120806,0.03376538927557138,0.17076677426016684,0.06663552542319517,0.044932474149257384,0.06345222291114627,-0.0015991677890649925,0.011793653045672814,0.06520681683226259,0.14545473104061846,-0.0063348416289590315,0.09940891540761876,0.0656336010948928,0.05422062567534147,0.09378870439760578,0.06555555576110894,0.033636872350156555,-0.029895083214378948,0.10268875523026266,0.06869296165260974,0.054380759357591346,0.34758523120527984,0.02804728547223667,0.1329113398259245,0.08860674009932712,0.07491831637445556,0.056431495522439645,0.092477179077189,0.15214476667576027,0.042656867287857114,0.04341207085844734,0.13736888690667115,0.036221668928137385,0.07693013205115262,-0.022240611846823688,0.20973682476037547,0.07351393369565828,0.016118691792394335,0.19196436478167356,0.11371075047226764,0.009607584029651894,-0.03683317368016503,0.08238378627285337,-0.0036927272679169176,0.07999976444894119,0.06316858766636613,0.10376692686594469,0.10685690436406481,0.14353910510139567,-0.039370177431938935,0.11111121466757123,0.06987468143724995,-0.008941568402949462,-0.05183936949434087,-0.024834511730600695,0.033162764897364916,0.20362425819592356,0.22676884393407493,0.0771119365188766,0.18080971847832505,-0.012958909311927336,0.019588561338282684,0.021650846197230456,-0.021815801019735126,0.08583231245751777,0.11456876049550124,0.1837837490767371,0.11616711656683165,-0.0720627575744518,0.1702732647883296,0.038087578246850606,-0.042384200340587874,0.0345802103801669,0.04754042351244481,-0.007401937957931204,0.2096106659671464,0.13507967814668254,-0.05740753135715282,0.03921726709047069,-0.042967429564859105,0.18249428345767638,0.07919155187732496,0.22187498864821076,-0.003898750850805377,0.11704497353403553,0.14679597383931542,0.11855132101439425,0.0750738808335687,,-0.05687679793596723,0.05552788193973557,,0.013598280570219723,,,,0.16321003933653877,,,-0.03966984652079408,,,,,0.09958334419392667,0.06973887027126513,0.06593197625779323,,0.0001455472905036448,0.04703587527443753,0.06209197133966815,-0.17288876025245137,,,,,0.034892092658311835,0.1235629823687483,0.1502112593777074
2013-10-31,0.020594735496781036,0.47531101296491873,0.05396609412673237,0.03177226966468183,-0.022373968386670162,0.13531358424883955,0.17711235910966106,0.21317647503169068,0.07167478956403284,0.053926886510289096,0.06365967716233167,0.30260361099847377,0.3289016108968985,0.19477158168450082,0.15204790307280414,0.02692896330999095,-0.027987484412469454,0.0854338937863306,0.16617752499747196,-0.044624237541215805,-0.022075159208115314,-0.0006855055682885025,0.05549752282838605,-0.032455921255058806,0.05398222003058817,0.0022157527720643166,0.18430283906074685,0.03160244135569834,-0.03517585617839891,0.4423752951284594,0.07870646919200452,-0.014869842351906692,0.06149334399704931,0.04078315375949648,0.06386878600205481,0.07561490716237795,0.009358149504938185,0.11880928194256102,0.14796377995548426,0.03441590163228936,0.028150234236065996,0.04787928251753981,-0.0192601229335978,0.2685454424616951,0.159110314261931,0.026745789659509356,0.2010221715389422,0.025026220441996427,0.208406885987934,0.10512795948102194,-0.015863637566091104,0.018471351266873937,0.36532949692124417,0.18063461464941866,0.10964461039137152,0.1947327183246128,0.23448503977173107,0.03744823169982481,0.07299536365960457,0.20437210484986146,0.016165328842194793,-0.03498579806377278,0.1557036277147359,0.01119004860214412,0.04284484222443652,0.09650921206381002,0.04675664592502504,0.026738088026046603,0.1797594054915479,0.0331462217908316,0.0003404003465516947,0.03296961929993136,0.17398911402151307,0.11223261069411294,0.16545220105985958,0.08450718698634296,0.23523528700123886,0.11260750818232235,0.2189069654143252,0.0653481830558369,0.02612505627321804,0.1261034725526462,0.1463156649770292,0.012323024794674842,0.2332901412513153,0.09776103803314506,0.16118283359958996,0.15122774238051595,0.07518890541770418,0.087077806711922,0.12676702392550054,0.2834518319356467,0.1643325863627576,0.0962546284525112,0.08333324663201802,0.00983002755522544,0.13565753725504215,0.07091690044645693,0.17351581886084189,0.1116464147095435,0.20730661945035567,0.14300490352280115,0.17676828433068548,0.11756569905353231,-0.03615286918588556,0.04577750581967721,-0.02790483862892601,0.16010710440665044,0.16091785824488158,-0.017754431720227837,-0.0271442976318349,-0.010820884919453433,0.02649471169039841,0.012606800678043095,-0.07416862212415454,0.054470507647765176,0.1498009238847111,0.07847417047268657,0.18265129851384665,0.030351391389862314,,-0.051872600224345033,0.16324609872103357,,0.06854025935795738,,,,0.2782945112410755,,,0.024725963974843834,,,,,0.017582693964978358,0.06104600084568412,0.07230517574159534,,-0.02642871631854571,0.041210383768750525,0.22228551272456865,0.17228046016365361,,,,,0.1400762604700616,0.054028029767213104,0.029102705310867893
